date,unit_value,accum_value,daily_ret_pct
2015-02-10,1.409,,
2015-02-11,1.41,,
2015-02-12,1.424,,
2015-02-15,1.428,,
2015-02-16,1.435,,
2015-02-24,1.443,,
2015-02-25,1.455,,
2015-02-26,1.457,,
2015-03-01,1.461,,
2015-03-02,1.444,,
2015-03-03,1.427,,
2015-03-04,1.419,,
2015-03-05,1.422,,
2015-03-08,1.423,,
2015-03-09,1.411,,
2015-03-10,1.405,,
2015-03-11,1.416,,
2015-03-12,1.421,,
2015-03-15,1.44,,
2015-03-16,1.44,,
2015-03-17,1.452,,
2015-03-18,1.462,,
2015-03-19,1.473,,
2015-03-22,1.477,,
2015-03-23,1.467,,
2015-03-24,1.468,,
2015-03-25,1.463,,
2015-03-26,1.471,,
2015-03-29,1.514,,
2015-03-30,1.516,,
2015-03-31,1.547,,
2015-04-01,1.565,,
2015-04-02,1.564,,
2015-04-06,1.564,,
2015-04-07,1.684,,
2015-04-08,1.707,,
2015-04-09,1.719,,
2015-04-12,1.755,,
2015-04-13,1.721,,
2015-04-14,1.717,,
2015-04-15,1.731,,
2015-04-16,1.717,,
2015-04-19,1.678,,
2015-04-20,1.72,,
2015-04-21,1.74,,
2015-04-22,1.735,,
2015-04-23,1.738,,
2015-04-26,1.76,,
2015-04-27,1.757,,
2015-04-28,1.75,,
2015-04-29,1.748,,
2015-05-03,1.754,,
2015-05-04,1.72,,
2015-05-05,1.709,,
2015-05-06,1.679,,
2015-05-07,1.713,,
2015-05-10,1.731,,
2015-05-11,1.71,,
2015-05-12,1.699,,
2015-05-13,1.702,,
2015-05-14,1.723,,
2015-05-17,1.715,,
2015-05-18,1.736,,
2015-05-19,1.732,,
2015-05-20,1.727,,
2015-05-21,1.758,,
2015-05-24,1.759,,
2015-05-25,1.79,,
2015-05-26,1.781,,
2015-05-27,1.733,,
2015-05-28,1.733,,
2015-05-31,1.758,,
2015-06-01,1.739,,
2015-06-02,1.726,,
2015-06-03,1.723,,
2015-06-04,1.708,,
2015-06-07,1.703,,
2015-06-08,1.662,,
2015-06-09,1.656,,
2015-06-10,1.667,,
2015-06-11,1.701,,
2015-06-14,1.674,,
2015-06-15,1.647,,
2015-06-16,1.668,,
2015-06-17,1.666,,
2015-06-18,1.647,,
2015-06-22,1.682,,
2015-06-23,1.702,,
2015-06-24,1.689,,
2015-06-25,1.656,,
2015-06-28,1.599,,
2015-06-29,1.637,,
2015-06-30,1.636,,
2015-07-01,1.61,,
2015-07-02,1.564,,
2015-07-05,1.478,,
2015-07-06,1.42,,
2015-07-07,1.346,,
2015-07-08,1.478,,
2015-07-09,1.526,,
2015-07-12,1.556,,
2015-07-13,1.547,,
2015-07-14,1.523,,
2015-07-15,1.533,,
2015-07-16,1.559,,
2015-07-19,1.559,,
2015-07-20,1.571,,
2015-07-21,1.558,,
2015-07-22,1.571,,
2015-07-23,1.555,,
2015-07-26,1.497,,
2015-07-27,1.491,,
2015-07-28,1.495,,
2015-07-29,1.491,,
2015-07-30,1.49,,
2015-08-02,1.471,,
2015-08-03,1.48,,
2015-08-04,1.482,,
2015-08-05,1.48,,
2015-08-06,1.49,,
2015-08-09,1.506,,
2015-08-10,1.525,,
2015-08-11,1.516,,
2015-08-12,1.534,,
2015-08-13,1.54,,
2015-08-16,1.533,,
2015-08-17,1.508,,
2015-08-18,1.501,,
2015-08-19,1.473,,
2015-08-20,1.441,,
2015-08-23,1.365,,
2015-08-24,1.38,,
2015-08-25,1.383,,
2015-08-26,1.44,,
2015-08-27,1.444,,
2015-08-30,1.431,,
2015-08-31,1.404,,
2015-09-01,1.398,,
2015-09-06,1.395,,
2015-09-07,1.433,,
2015-09-08,1.464,,
2015-09-09,1.452,,
2015-09-10,1.451,,
2015-09-13,1.448,,
2015-09-14,1.437,,
2015-09-15,1.464,,
2015-09-16,1.466,,
2015-09-17,1.481,,
2015-09-20,1.475,,
2015-09-21,1.474,,
2015-09-22,1.451,,
2015-09-23,1.452,,
2015-09-24,1.449,,
2015-09-27,1.447,,
2015-09-28,1.425,,
2015-09-29,1.438,,
2015-10-07,1.487,,
2015-10-08,1.495,,
2015-10-11,1.507,,
2015-10-12,1.497,,
2015-10-13,1.492,,
2015-10-14,1.509,,
2015-10-15,1.512,,
2015-10-18,1.512,,
2015-10-19,1.516,,
2015-10-20,1.513,,
2015-10-21,1.51,,
2015-10-22,1.525,,
2015-10-25,1.521,,
2015-10-26,1.52,,
2015-10-27,1.516,,
2015-10-28,1.514,,
2015-10-29,1.5,,
2015-11-01,1.484,,
2015-11-02,1.492,,
2015-11-03,1.519,,
2015-11-04,1.523,,
2015-11-05,1.53,,
2015-11-08,1.526,,
2015-11-09,1.512,,
2015-11-10,1.508,,
2015-11-11,1.523,,
2015-11-12,1.52,,
2015-11-15,1.505,,
2015-11-16,1.517,,
2015-11-17,1.522,,
2015-11-18,1.54,,
2015-11-19,1.552,,
2015-11-22,1.551,,
2015-11-23,1.55,,
2015-11-24,1.549,,
2015-11-25,1.544,,
2015-11-26,1.519,,
2015-11-29,1.52,,
2015-11-30,1.529,,
2015-12-01,1.537,,
2015-12-02,1.533,,
2015-12-03,1.523,,
2015-12-06,1.527,,
2015-12-07,1.514,,
2015-12-08,1.509,,
2015-12-09,1.501,,
2015-12-10,1.477,,
2015-12-13,1.483,,
2015-12-14,1.484,,
2015-12-15,1.504,,
2015-12-16,1.521,,
2015-12-17,1.509,,
2015-12-20,1.511,,
2015-12-21,1.514,,
2015-12-22,1.522,,
2015-12-23,1.523,,
2015-12-24,1.522,,
2015-12-27,1.514,,
2015-12-28,1.52,,
2015-12-29,1.52,,
2015-12-30,1.527,,
2016-01-03,1.492,,
2016-01-04,1.486,,
2016-01-05,1.479,,
2016-01-06,1.436,,
2016-01-07,1.438,,
2016-01-10,1.394,,
2016-01-11,1.389,,
2016-01-12,1.396,,
2016-01-13,1.387,,
2016-01-14,1.365,,
2016-01-17,1.351,,
2016-01-18,1.377,,
2016-01-19,1.337,,
2016-01-20,1.317,,
2016-01-21,1.349,,
2016-01-24,1.366,,
2016-01-25,1.339,,
2016-01-26,1.344,,
2016-01-27,1.356,,
2016-01-28,1.383,,
2016-01-31,1.391,,
2016-02-01,1.394,,
2016-02-02,1.374,,
2016-02-03,1.377,,
2016-02-04,1.369,,
2016-02-14,1.346,,
2016-02-15,1.362,,
2016-02-16,1.358,,
2016-02-17,1.377,,
2016-02-18,1.379,,
2016-02-21,1.369,,
2016-02-22,1.365,,
2016-02-23,1.356,,
2016-02-24,1.344,,
2016-02-25,1.362,,
2016-02-28,1.355,,
2016-02-29,1.371,,
2016-03-01,1.399,,
2016-03-02,1.391,,
2016-03-03,1.398,,
2016-03-06,1.394,,
2016-03-07,1.383,,
2016-03-08,1.375,,
2016-03-09,1.37,,
2016-03-10,1.376,,
2016-03-13,1.395,,
2016-03-14,1.387,,
2016-03-15,1.384,,
2016-03-16,1.399,,
2016-03-17,1.416,,
2016-03-20,1.429,,
2016-03-21,1.441,,
2016-03-22,1.43,,
2016-03-23,1.427,,
2016-03-24,1.428,,
2016-03-27,1.429,,
2016-03-28,1.433,,
2016-03-29,1.434,,
2016-03-30,1.43,,
2016-03-31,1.431,,
2016-04-04,1.418,,
2016-04-05,1.431,,
2016-04-06,1.437,,
2016-04-07,1.436,,
2016-04-10,1.44,,
2016-04-11,1.439,,
2016-04-12,1.454,,
2016-04-13,1.466,,
2016-04-14,1.466,,
2016-04-17,1.459,,
2016-04-18,1.461,,
2016-04-19,1.439,,
2016-04-20,1.448,,
2016-04-21,1.446,,
2016-04-24,1.438,,
2016-04-25,1.432,,
2016-04-26,1.427,,
2016-04-27,1.437,,
2016-04-28,1.429,,
2016-05-02,1.427,,
2016-05-03,1.434,,
2016-05-04,1.433,,
2016-05-05,1.426,,
2016-05-08,1.423,,
2016-05-09,1.424,,
2016-05-10,1.424,,
2016-05-11,1.419,,
2016-05-12,1.415,,
2016-05-15,1.419,,
2016-05-16,1.422,,
2016-05-17,1.416,,
2016-05-18,1.414,,
2016-05-19,1.415,,
2016-05-22,1.411,,
2016-05-23,1.412,,
2016-05-24,1.423,,
2016-05-25,1.422,,
2016-05-26,1.43,,
2016-05-29,1.435,,
2016-05-30,1.44,,
2016-05-31,1.439,,
2016-06-01,1.438,,
2016-06-02,1.441,,
2016-06-05,1.443,,
2016-06-06,1.452,,
2016-06-07,1.45,,
2016-06-12,1.426,,
2016-06-13,1.421,,
2016-06-14,1.43,,
2016-06-15,1.42,,
2016-06-16,1.426,,
2016-06-19,1.429,,
2016-06-20,1.431,,
2016-06-21,1.44,,
2016-06-22,1.435,,
2016-06-23,1.424,,
2016-06-26,1.431,,
2016-06-27,1.433,,
2016-06-28,1.439,,
2016-06-29,1.451,,
2016-06-30,1.454,,
2016-07-03,1.463,,
2016-07-04,1.455,,
2016-07-05,1.453,,
2016-07-06,1.455,,
2016-07-07,1.45,,
2016-07-10,1.46,,
2016-07-11,1.478,,
2016-07-12,1.477,,
2016-07-13,1.483,,
2016-07-14,1.483,,
2016-07-17,1.49,,
2016-07-18,1.489,,
2016-07-19,1.498,,
2016-07-20,1.497,,
2016-07-21,1.494,,
2016-07-24,1.499,,
2016-07-25,1.507,,
2016-07-26,1.5,,
2016-07-27,1.503,,
2016-07-28,1.489,,
2016-07-31,1.496,,
2016-08-02,1.484,,
2016-08-03,1.494,,
2016-08-04,1.509,,
2016-08-07,1.525,,
2016-08-08,1.523,,
2016-08-09,1.522,,
2016-08-10,1.525,,
2016-08-11,1.542,,
2016-08-14,1.551,,
2016-08-15,1.547,,
2016-08-16,1.532,,
2016-08-17,1.551,,
2016-08-18,1.544,,
2016-08-21,1.552,,
2016-08-22,1.544,,
2016-08-23,1.539,,
2016-08-24,1.536,,
2016-08-25,1.543,,
2016-08-28,1.545,,
2016-08-29,1.558,,
2016-08-30,1.557,,
2016-08-31,1.549,,
2016-09-01,1.558,,
2016-09-05,1.594,,
2016-09-06,1.586,,
2016-09-07,1.591,,
2016-09-08,1.591,,
2016-09-11,1.558,,
2016-09-12,1.551,,
2016-09-13,1.554,,
2016-09-18,1.568,,
2016-09-19,1.564,,
2016-09-20,1.579,,
2016-09-21,1.587,,
2016-09-22,1.586,,
2016-09-25,1.455,,
2016-09-26,1.465,,
2016-09-27,1.462,,
2016-09-29,1.462,,
2016-10-09,1.484,,
2016-10-10,1.484,,
2016-10-11,1.475,,
2016-10-12,1.459,,
2016-10-13,1.461,,
2016-10-16,1.464,,
2016-10-17,1.481,,
2016-10-18,1.475,,
2016-10-19,1.479,,
2016-10-23,1.494,,
2016-10-24,1.495,,
2016-10-25,1.481,,
2016-10-26,1.475,,
2016-10-27,1.474,,
2016-10-30,1.462,,
2016-10-31,1.464,,
2016-11-01,1.447,,
2016-11-02,1.444,,
2016-11-03,1.443,,
2016-11-06,1.464,,
2016-11-07,1.473,,
2016-11-08,1.459,,
2016-11-09,1.474,,
2016-11-10,1.466,,
2016-11-13,1.457,,
2016-11-14,1.463,,
2016-11-15,1.472,,
2016-11-16,1.472,,
2016-11-17,1.473,,
2016-11-20,1.477,,
2016-11-21,1.485,,
2016-11-22,1.484,,
2016-11-24,1.487,,
2016-11-27,1.497,,
2016-11-28,1.493,,
2016-11-29,1.496,,
2016-11-30,1.497,,
2016-12-01,1.479,,
2016-12-04,1.472,,
2016-12-05,1.469,,
2016-12-06,1.477,,
2016-12-07,1.483,,
2016-12-08,1.479,,
2016-12-11,1.459,,
2016-12-12,1.461,,
2016-12-13,1.462,,
2016-12-14,1.454,,
2016-12-15,1.461,,
2016-12-18,1.449,,
2016-12-19,1.445,,
2016-12-20,1.454,,
2016-12-21,1.443,,
2016-12-22,1.442,,
2016-12-27,1.45,,
2016-12-28,1.454,,
2016-12-29,1.459,,
2016-12-30,1.459,,
2017-01-02,1.468,,
2017-01-03,1.474,,
2017-01-04,1.487,,
2017-01-05,1.472,,
2017-01-08,1.485,,
2017-01-09,1.502,,
2017-01-10,1.506,,
2017-01-11,1.5,,
2017-01-12,1.493,,
2017-01-16,1.498,,
2017-01-17,1.498,,
2017-01-18,1.499,,
2017-01-19,1.5,,
2017-01-22,1.504,,
2017-01-23,1.513,,
2017-01-24,1.519,,
2017-01-25,1.531,,
2017-02-02,1.517,,
2017-02-05,1.528,,
2017-02-06,1.531,,
2017-02-07,1.547,,
2017-02-08,1.548,,
2017-02-09,1.554,,
2017-02-12,1.574,,
2017-02-13,1.568,,
2017-02-14,1.568,,
2017-02-15,1.575,,
2017-02-16,1.569,,
2017-02-20,1.577,,
2017-02-21,1.596,,
2017-02-22,1.591,,
2017-02-23,1.576,,
2017-02-26,1.578,,
2017-02-27,1.567,,
2017-02-28,1.572,,
2017-03-01,1.57,,
2017-03-02,1.569,,
2017-03-05,1.572,,
2017-03-06,1.579,,
2017-03-07,1.585,,
2017-03-08,1.569,,
2017-03-09,1.572,,
2017-03-12,1.593,,
2017-03-13,1.599,,
2017-03-14,1.597,,
2017-03-15,1.623,,
2017-03-16,1.627,,
2017-03-19,1.638,,
2017-03-20,1.639,,
2017-03-21,1.623,,
2017-03-22,1.632,,
2017-03-23,1.638,,
2017-03-26,1.621,,
2017-03-27,1.627,,
2017-03-28,1.628,,
2017-03-29,1.615,,
2017-03-30,1.626,,
2017-04-04,1.643,,
2017-04-05,1.641,,
2017-04-06,1.65,,
2017-04-09,1.638,,
2017-04-10,1.633,,
2017-04-11,1.639,,
2017-04-12,1.635,,
2017-04-17,1.623,,
2017-04-18,1.62,,
2017-04-19,1.635,,
2017-04-20,1.638,,
2017-04-23,1.64,,
2017-04-24,1.651,,
2017-04-25,1.655,,
2017-04-26,1.651,,
2017-04-27,1.65,,
2017-05-01,1.669,,
2017-05-03,1.657,,
2017-05-04,1.643,,
2017-05-07,1.649,,
2017-05-08,1.678,,
2017-05-09,1.686,,
2017-05-10,1.685,,
2017-05-11,1.681,,
2017-05-14,1.693,,
2017-05-15,1.703,,
2017-05-16,1.692,,
2017-05-17,1.675,,
2017-05-18,1.689,,
2017-05-21,1.705,,
2017-05-22,1.703,,
2017-05-23,1.704,,
2017-05-24,1.708,,
2017-05-25,1.711,,
2017-05-30,1.709,,
2017-05-31,1.71,,
2017-06-01,1.714,,
2017-06-04,1.712,,
2017-06-05,1.708,,
2017-06-06,1.72,,
2017-06-07,1.741,,
2017-06-08,1.75,,
2017-06-11,1.728,,
2017-06-12,1.737,,
2017-06-13,1.735,,
2017-06-14,1.711,,
2017-06-15,1.714,,
2017-06-18,1.735,,
2017-06-19,1.74,,
2017-06-20,1.744,,
2017-06-21,1.743,,
2017-06-22,1.748,,
2017-06-25,1.755,,
2017-06-26,1.754,,
2017-06-27,1.724,,
2017-06-28,1.541,,
2017-06-29,1.525,,
2017-07-02,1.539,,
2017-07-04,1.536,,
2017-07-05,1.539,,
2017-07-06,1.533,,
2017-07-09,1.54,,
2017-07-10,1.558,,
2017-07-11,1.559,,
2017-07-12,1.576,,
2017-07-13,1.58,,
2017-07-16,1.574,,
2017-07-17,1.594,,
2017-07-18,1.616,,
2017-07-19,1.613,,
2017-07-20,1.603,,
2017-07-23,1.611,,
2017-07-24,1.604,,
2017-07-25,1.591,,
2017-07-26,1.592,,
2017-07-27,1.592,,
2017-07-30,1.607,,
2017-07-31,1.603,,
2017-08-01,1.607,,
2017-08-02,1.596,,
2017-08-03,1.599,,
2017-08-06,1.624,,
2017-08-07,1.635,,
2017-08-08,1.623,,
2017-08-09,1.596,,
2017-08-10,1.546,,
2017-08-13,1.583,,
2017-08-14,1.585,,
2017-08-15,1.601,,
2017-08-16,1.609,,
2017-08-17,1.607,,
2017-08-20,1.621,,
2017-08-21,1.615,,
2017-08-23,1.611,,
2017-08-24,1.621,,
2017-08-27,1.61,,
2017-08-28,1.599,,
2017-08-29,1.61,,
2017-08-30,1.619,,
2017-08-31,1.622,,
2017-09-04,1.599,,
2017-09-05,1.597,,
2017-09-06,1.605,,
2017-09-07,1.605,,
2017-09-10,1.613,,
2017-09-11,1.639,,
2017-09-12,1.649,,
2017-09-13,1.637,,
2017-09-14,1.629,,
2017-09-17,1.641,,
2017-09-18,1.638,,
2017-09-19,1.658,,
2017-09-20,1.687,,
2017-09-21,1.671,,
2017-09-24,1.627,,
2017-09-25,1.626,,
2017-09-26,1.646,,
2017-09-27,1.629,,
2017-09-28,1.642,,
2017-10-08,1.696,,
2017-10-09,1.706,,
2017-10-10,1.694,,
2017-10-11,1.697,,
2017-10-12,1.701,,
2017-10-15,1.711,,
2017-10-16,1.697,,
2017-10-17,1.702,,
2017-10-18,1.665,,
2017-10-19,1.697,,
2017-10-22,1.697,,
2017-10-23,1.681,,
2017-10-24,1.685,,
2017-10-25,1.668,,
2017-10-26,1.666,,
2017-10-29,1.672,,
2017-10-30,1.674,,
2017-10-31,1.687,,
2017-11-01,1.687,,
2017-11-02,1.678,,
2017-11-05,1.691,,
2017-11-06,1.702,,
2017-11-07,1.694,,
2017-11-08,1.725,,
2017-11-09,1.744,,
2017-11-12,1.759,,
2017-11-13,1.748,,
2017-11-14,1.715,,
2017-11-15,1.742,,
2017-11-16,1.742,,
2017-11-19,1.748,,
2017-11-20,1.775,,
2017-11-21,1.783,,
2017-11-23,1.743,,
2017-11-26,1.716,,
2017-11-27,1.722,,
2017-11-28,1.713,,
2017-11-29,1.675,,
2017-11-30,1.663,,
2017-12-03,1.68,,
2017-12-04,1.654,,
2017-12-05,1.599,,
2017-12-06,1.607,,
2017-12-07,1.656,,
2017-12-10,1.685,,
2017-12-11,1.646,,
2017-12-12,1.66,,
2017-12-13,1.658,,
2017-12-14,1.633,,
2017-12-17,1.633,,
2017-12-18,1.649,,
2017-12-19,1.637,,
2017-12-20,1.648,,
2017-12-21,1.661,,
2017-12-26,1.648,,
2017-12-27,1.674,,
2017-12-28,1.683,,
2017-12-30,1.683,,
2018-01-01,1.723,,
2018-01-02,1.735,,
2018-01-03,1.75,,
2018-01-04,1.737,,
2018-01-07,1.753,,
2018-01-08,1.76,,
2018-01-09,1.759,,
2018-01-10,1.752,,
2018-01-11,1.758,,
2018-01-15,1.741,,
2018-01-16,1.749,,
2018-01-17,1.747,,
2018-01-18,1.755,,
2018-01-21,1.777,,
2018-01-22,1.802,,
2018-01-23,1.788,,
2018-01-24,1.775,,
2018-01-25,1.796,,
2018-01-28,1.779,,
2018-01-29,1.766,,
2018-01-30,1.788,,
2018-01-31,1.754,,
2018-02-01,1.758,,
2018-02-04,1.737,,
2018-02-05,1.649,,
2018-02-06,1.627,,
2018-02-07,1.628,,
2018-02-08,1.595,,
2018-02-11,1.612,,
2018-02-12,1.641,,
2018-02-13,1.68,,
2018-02-21,1.728,,
2018-02-22,1.758,,
2018-02-25,1.779,,
2018-02-26,1.751,,
2018-02-27,1.738,,
2018-02-28,1.751,,
2018-03-01,1.718,,
2018-03-04,1.68,,
2018-03-05,1.721,,
2018-03-06,1.705,,
2018-03-07,1.723,,
2018-03-08,1.753,,
2018-03-11,1.778,,
2018-03-12,1.762,,
2018-03-13,1.767,,
2018-03-14,1.779,,
2018-03-15,1.784,,
2018-03-18,1.777,,
2018-03-19,1.787,,
2018-03-20,1.764,,
2018-03-21,1.714,,
2018-03-22,1.666,,
2018-03-25,1.687,,
2018-03-26,1.683,,
2018-03-27,1.627,,
2018-03-28,1.647,,
2018-04-01,1.634,,
2018-04-02,1.634,,
2018-04-03,1.604,,
2018-04-08,1.638,,
2018-04-09,1.676,,
2018-04-10,1.666,,
2018-04-11,1.642,,
2018-04-12,1.63,,
2018-04-15,1.614,,
2018-04-16,1.593,,
2018-04-17,1.593,,
2018-04-18,1.618,,
2018-04-19,1.595,,
2018-04-22,1.588,,
2018-04-23,1.61,,
2018-04-24,1.59,,
2018-04-25,1.579,,
2018-04-26,1.592,,
2018-05-01,1.619,,
2018-05-02,1.616,,
2018-05-03,1.607,,
2018-05-06,1.627,,
2018-05-07,1.649,,
2018-05-08,1.652,,
2018-05-09,1.667,,
2018-05-10,1.666,,
2018-05-13,1.688,,
2018-05-14,1.684,,
2018-05-15,1.693,,
2018-05-16,1.685,,
2018-05-17,1.688,,
2018-05-20,1.7,,
2018-05-22,1.634,,
2018-05-23,1.645,,
2018-05-24,1.648,,
2018-05-28,1.66,,
2018-05-29,1.662,,
2018-05-30,1.669,,
2018-05-31,1.68,,
2018-06-03,1.695,,
2018-06-04,1.708,,
2018-06-05,1.716,,
2018-06-06,1.703,,
2018-06-07,1.715,,
2018-06-10,1.715,,
2018-06-11,1.727,,
2018-06-12,1.711,,
2018-06-13,1.707,,
2018-06-14,1.702,,
2018-06-18,1.673,,
2018-06-19,1.695,,
2018-06-20,1.681,,
2018-06-21,1.687,,
2018-06-24,1.638,,
2018-06-25,1.637,,
2018-06-26,1.603,,
2018-06-27,1.617,,
2018-06-28,1.647,,
2018-06-29,1.647,,
2018-07-01,1.634,,
2018-07-02,1.634,,
2018-07-04,1.59,,
2018-07-05,1.614,,
2018-07-08,1.624,,
2018-07-09,1.612,,
2018-07-10,1.596,,
2018-07-11,1.63,,
2018-07-12,1.632,,
2018-07-15,1.621,,
2018-07-16,1.617,,
2018-07-17,1.628,,
2018-07-18,1.611,,
2018-07-19,1.621,,
2018-07-22,1.612,,
2018-07-23,1.641,,
2018-07-24,1.653,,
2018-07-25,1.617,,
2018-07-26,1.621,,
2018-07-29,1.605,,
2018-07-30,1.59,,
2018-07-31,1.581,,
2018-08-01,1.544,,
2018-08-02,1.543,,
2018-08-05,1.538,,
2018-08-06,1.561,,
2018-08-07,1.556,,
2018-08-08,1.571,,
2018-08-09,1.573,,
2018-08-12,1.564,,
2018-08-13,1.542,,
2018-08-14,1.511,,
2018-08-15,1.511,,
2018-08-16,1.493,,
2018-08-19,1.517,,
2018-08-20,1.528,,
2018-08-21,1.542,,
2018-08-22,1.54,,
2018-08-23,1.547,,
2018-08-26,1.567,,
2018-08-27,1.558,,
2018-08-28,1.568,,
2018-08-29,1.558,,
2018-08-30,1.556,,
2018-09-02,1.558,,
2018-09-03,1.558,,
2018-09-04,1.533,,
2018-09-05,1.508,,
2018-09-06,1.517,,
2018-09-09,1.506,,
2018-09-10,1.495,,
2018-09-11,1.491,,
2018-09-12,1.505,,
2018-09-13,1.513,,
2018-09-16,1.501,,
2018-09-17,1.519,,
2018-09-18,1.531,,
2018-09-19,1.545,,
2018-09-20,1.558,,
2018-09-25,1.562,,
2018-09-26,1.563,,
2018-09-27,1.566,,
2018-10-07,1.505,,
2018-10-08,1.504,,
2018-10-09,1.46,,
2018-10-10,1.449,,
2018-10-11,1.471,,
2018-10-14,1.465,,
2018-10-15,1.477,,
2018-10-17,1.461,,
2018-10-18,1.448,,
2018-10-21,1.482,,
2018-10-22,1.448,,
2018-10-23,1.413,,
2018-10-24,1.426,,
2018-10-25,1.402,,
2018-10-28,1.368,,
2018-10-29,1.375,,
2018-10-30,1.416,,
2018-10-31,1.446,,
2018-11-01,1.475,,
2018-11-04,1.449,,
2018-11-05,1.457,,
2018-11-06,1.468,,
2018-11-07,1.476,,
2018-11-08,1.439,,
2018-11-11,1.443,,
2018-11-12,1.45,,
2018-11-13,1.428,,
2018-11-14,1.449,,
2018-11-15,1.455,,
2018-11-18,1.453,,
2018-11-19,1.424,,
2018-11-20,1.432,,
2018-11-22,1.419,,
2018-11-25,1.435,,
2018-11-26,1.432,,
2018-11-27,1.467,,
2018-11-28,1.453,,
2018-11-29,1.467,,
2018-12-02,1.5,,
2018-12-03,1.471,,
2018-12-05,1.411,,
2018-12-06,1.399,,
2018-12-09,1.394,,
2018-12-10,1.4,,
2018-12-11,1.418,,
2018-12-12,1.43,,
2018-12-13,1.404,,
2018-12-16,1.394,,
2018-12-17,1.377,,
2018-12-18,1.362,,
2018-12-19,1.341,,
2018-12-20,1.332,,
2018-12-23,1.327,,
2018-12-26,1.322,,
2018-12-27,1.319,,
2018-12-30,1.334,,
2019-01-01,1.304,,
2019-01-02,1.296,,
2019-01-03,1.32,,
2019-01-06,1.326,,
2019-01-07,1.332,,
2019-01-08,1.345,,
2019-01-09,1.336,,
2019-01-10,1.326,,
2019-01-13,1.303,,
2019-01-14,1.325,,
2019-01-15,1.335,,
2019-01-16,1.335,,
2019-01-17,1.351,,
2019-01-21,1.354,,
2019-01-22,1.36,,
2019-01-23,1.368,,
2019-01-24,1.378,,
2019-01-27,1.356,,
2019-01-28,1.351,,
2019-01-29,1.361,,
2019-01-30,1.353,,
2019-01-31,1.367,,
2019-02-10,1.402,,
2019-02-11,1.42,,
2019-02-12,1.426,,
2019-02-13,1.433,,
2019-02-14,1.423,,
2019-02-18,1.435,,
2019-02-19,1.438,,
2019-02-20,1.428,,
2019-02-21,1.458,,
2019-02-24,1.465,,
2019-02-25,1.459,,
2019-02-26,1.44,,
2019-02-27,1.44,,
2019-02-28,1.471,,
2019-03-03,1.47,,
2019-03-04,1.475,,
2019-03-05,1.475,,
2019-03-06,1.435,,
2019-03-07,1.422,,
2019-03-10,1.45,,
2019-03-11,1.456,,
2019-03-12,1.435,,
2019-03-13,1.412,,
2019-03-14,1.426,,
2019-03-17,1.444,,
2019-03-18,1.444,,
2019-03-19,1.434,,
2019-03-20,1.433,,
2019-03-21,1.424,,
2019-03-24,1.423,,
2019-03-25,1.419,,
2019-03-26,1.427,,
2019-03-27,1.431,,
2019-03-28,1.443,,
2019-03-31,1.457,,
2019-04-01,1.469,,
2019-04-02,1.483,,
2019-04-03,1.472,,
2019-04-07,1.481,,
2019-04-08,1.483,,
2019-04-09,1.491,,
2019-04-10,1.471,,
2019-04-11,1.481,,
2019-04-14,1.455,,
2019-04-15,1.463,,
2019-04-16,1.471,,
2019-04-17,1.478,,
2019-04-18,1.481,,
2019-04-21,1.486,,
2019-04-22,1.495,,
2019-04-23,1.487,,
2019-04-24,1.448,,
2019-04-25,1.447,,
2019-04-28,1.442,,
2019-04-29,1.448,,
2019-05-05,1.435,,
2019-05-06,1.433,,
2019-05-07,1.434,,
2019-05-08,1.426,,
2019-05-09,1.448,,
2019-05-12,1.416,,
2019-05-13,1.437,,
2019-05-14,1.455,,
2019-05-15,1.451,,
2019-05-16,1.432,,
2019-05-19,1.404,,
2019-05-20,1.425,,
2019-05-21,1.431,,
2019-05-22,1.399,,
2019-05-23,1.394,,
2019-05-26,1.396,,
2019-05-27,1.412,,
2019-05-28,1.405,,
2019-05-29,1.405,,
2019-05-30,1.399,,
2019-06-02,1.401,,
2019-06-03,1.412,,
2019-06-04,1.418,,
2019-06-05,1.423,,
2019-06-09,1.463,,
2019-06-10,1.467,,
2019-06-11,1.45,,
2019-06-12,1.453,,
2019-06-13,1.43,,
2019-06-16,1.418,,
2019-06-17,1.435,,
2019-06-18,1.444,,
2019-06-19,1.44,,
2019-06-20,1.437,,
2019-06-23,1.432,,
2019-06-24,1.416,,
2019-06-25,1.43,,
2019-06-26,1.442,,
2019-06-27,1.437,,
2019-06-29,1.437,,
2019-06-30,1.448,,
2019-07-01,1.449,,
2019-07-02,1.451,,
2019-07-03,1.452,,
2019-07-04,1.449,,
2019-07-07,1.44,,
2019-07-08,1.443,,
2019-07-09,1.446,,
2019-07-10,1.433,,
2019-07-11,1.443,,
2019-07-14,1.449,,
2019-07-15,1.442,,
2019-07-16,1.444,,
2019-07-17,1.441,,
2019-07-18,1.442,,
2019-07-21,1.425,,
2019-07-22,1.435,,
2019-07-23,1.441,,
2019-07-24,1.429,,
2019-07-25,1.428,,
2019-07-28,1.418,,
2019-07-29,1.41,,
2019-07-30,1.403,,
2019-07-31,1.406,,
2019-08-01,1.408,,
2019-08-04,1.394,,
2019-08-05,1.401,,
2019-08-06,1.416,,
2019-08-07,1.449,,
2019-08-08,1.438,,
2019-08-11,1.438,,
2019-08-12,1.432,,
2019-08-13,1.401,,
2019-08-14,1.408,,
2019-08-15,1.44,,
